id,name,sku,quantity,price,expiry_date
1790,HADENSA COMFORT HERBAL OINTMENT,1729,3,215,2020-09-09
1772,CEBOSH 400 MG CAPSULES,1730,3,70,2020-01-01
1780,HYDERQUIN 2% CREAM,1731,2,46,2018-07-07
1783,CEF-OD SYRUP,1732,1,150,2021-08-08
1788,NAPPY RASH CREAM,1733,0,50,2019-11-05
1791,INDERAL 40 MG TABLETS,1734,3,155.19,2022-08-08
1792,EPLAZYME SYRUP,1735,1,78,2018-07-07
1794,CEFEXOL DS SYRUP,1736,8,225,2019-02-02
1778,PIOZER-G 30_2 TABLETS,1737,8,17.14,2019-05-05
1797,COFERB COUGH DROPS,1738,2,175,2019-05-05
1798,"PACIFIC,DM SYRUP",1739,10,71.68,2019-08-08
1799,RUBIFER 60 ML SYRUP,1740,2,94.86,2019-08-08
1785,CALAMOX 375 MG TABLETS,1741,26,13.86,2019-09-09
1781,TERNELIN 2 MG TABLETS,1742,0,22.02,2019-07-07
1774,CLOZOX H CREAM,1743,2,60,2019-07-07
1796,HICS COUGH DROPS,1744,1,139,2019-07-07
2051,HI-SERVIN 60 ML SYRUP,1745,4,182.5,2018-11-11
1795,I-CEF 100 MG SYRUP,1746,1,145,2019-03-03
1789,SALINASE NASAL DROPS,1747,5,25.3,2019-06-06
1755,CEEKADEX-N CREAM,1748,1,33,2018-08-08
1793,HICS COUGH SYRUP,1749,1,165,2019-03-03
1779,PULMITAC 10 MG TABLETS,1750,13,10.2,2020-07-07
1787,XYLOAID 10 GR OINTMENT,1751,4,52.62,2018-08-08
1800,EPITIZE SYRUP,1752,1,303.19,2019-08-08
1802,SIMPLEX CONDOMS,1753,15,50,2021-02-02
1815,BLOTIM 0.5% EYE DROPS REMINGTON,1754,1,119.34,2018-06-07
1818,NIDO 1 PLUS 1 KG MILK,1755,1,1050,2018-11-11
1820,NOCLOT-EA 75 MG TABLETS,1756,20,14.5,2018-11-10
1805,ROSULIN 10 MG TABLETS,1757,10,18,2018-08-08
1807,DAN-D ORAL AMPOULE,1758,1,110,2018-04-04
1809,ACDERMIN GEL,1759,1,175,2017-12-12
1810,FAMOT 40 MG TABLETS,1760,5,16.73,2019-06-06
1811,ZISCAR 5 MG TABLETS,1761,14,4.46,2018-09-09
1812,FML FORTE EYE DROPS,1762,1,111.23,2019-08-08
1813,FAST RELIEF SPRAY,1763,2,350,2019-01-01
1822,RECAM 8 MG TABLETS,1764,10,13,2019-03-03
1806,ONCE A DAY TABLETS,1765,30,8.33,2018-10-10
1826,POLENECK CERVICAL COLLAR,1766,0,300,2021-11-12
1816,QALSAN-D MANGO FLAVOUR TABLET,1767,0,103,2018-06-06
1817,QALSAN-D MIXED FRUIT FLAVOUR TABLET,1768,0,103,2018-02-02
1823,TRIKAT MR TABLETS,1769,20,8.45,2018-02-02
1808,SURBEX Z TABLETS ,1770,4,171.36,2019-01-01
1824,WHITE GOLD WHITE CREAM,1771,1,240,2020-01-01
1825,TOOT SIAH MALATHI SYRUP ZONEX,1772,6,70,2020-03-03
1801,ARBI KALONJI PHAKKI,1773,2,50,2020-03-03
1821,ROSUNEXT 10 MG TABLETS,1774,0,19,2019-04-04
1804,ALCOHOL SWAB,1775,198,2,2022-09-09
1803,FEBROL DS SYRUP,1776,6,36,2019-12-12
1827,GLYCERIN PURE 300 GR,1777,2,175,2018-08-08
2052,PEPTIBAN SYRUP,1778,1,50,2019-05-05
1705,SITAGLU MET 50_1000 MG TABLETS,1779,19,22.85,2019-07-07
1619,JOHAR JOSHANDA HONEY FLAVOUR SACHET,1780,3,40,2018-12-12
1839,NITROMINT RETRARD 2.6 MG TABLETS,1781,60,4.16,2019-06-06
1852,INDERAL 40 MG TABLETS LOZ ,1782,11,3.06,2020-12-12
1833,UNIFYLINE 400 MG TABLETS,1783,7,13.8,2019-06-06
1835,CEFKAR 100 MG SYRUP,1784,4,180,2019-08-08
1836,MELOR 7.5 MG TABLETS,1785,20,6.15,2019-04-04
1831,CEFIM 200 MG CAPSULES,1786,10,31.79,2019-07-07
1832,CRAFILM TABLETS,1787,120,2.45,2019-08-08
1849,LINCOZAF 300 MG INJECTION,1788,8,28,2021-01-01
1838,BULL CONDOMS,1789,2,150,2018-05-05
1840,BETNESOL INJECTION,1790,10,12.96,2018-02-02
1844,HARALIN POWDER,1791,10,70,2018-04-04
1837,DEXATOB EAR DROPS,1792,2,126.5,2018-09-09
1841,SEN-Q10 TABLETS,1793,46,40,2018-04-04
1845,ELEZO CAPSULES ,1794,25,10,2018-05-05
1846,SCABION FORTE LOTION,1795,3,96,2018-11-11
1847,K-KORT INJECTION,1796,4,52.9,2020-09-09
483,SYRINGE 3 CC,1797,50,5,2022-06-06
1848,INDERAL  10 MG TABLETS ,1798,2,66.86,2022-08-08
1850,SKIN-A CREAM,1799,1,80,2018-12-12
1851,MEDICARE CORD CLAMP,1800,4,30,2020-12-17
1842,CIXIM 100 MG SYRUP,1801,5,130,2019-05-05
1829,BONNISON 120 ML SYRUP,1802,1,205,2020-05-05
1828,ESOMEGA 20 MG CAPSUL,1803,42,8.63,2019-07-07
208,RHEUGIN SR CAPSUL,1804,44,5,2018-12-12
1750,NOROXIN 400 MG TABLETS,1805,10,16.5,2019-02-02
1843,AMBER BLAM,1806,5,50,2021-10-10
1300,PRAMET FA TABLETS,1807,2,152.5,2018-09-09
1830,CLOTRIM CREAM,1808,3,44.23,2024-10-10
1854,ADVANCE BREAST PUMP,1809,6,100,2022-11-21
1855,VELOSEF 250 MG INJECTION,1810,3,44.7,2018-05-05
1856,VELOSEF 500 MG INJECTION,1811,5,88,2019-05-05
1857,VELOSEF 1000 MG INJECTION,1812,2,161,2019-05-05
1862,TRI-MELASIN CREAM,1813,0,240,2020-09-09
1858,SLATE 500 MG CAPSULES,1814,12,40.41,2019-05-05
1859,SLATE 250 MG CAPSULES,1815,12,22.91,2019-05-05
1860,SOFVASC 10 MG TABLETS,1816,64,14,2019-05-05
1861,SHIELD TEETHER,1817,3,50,2024-10-30
1866,SENIOR DIAPERS LARGE,1818,10,70,2020-01-01
1869,QUSPAR 100 MG TABLETS,1819,10,40.8,2018-09-05
1876,ZANTAC 300 MG TABLET,1820,15,17.79,2019-05-05
1863,SCABION CREAM,1821,1,43.65,2019-04-04
1864,PROVATE-S OINTMENT,1822,3,75,2018-10-10
1865,TUSU DAWAT,1823,2,120,2021-11-23
1871,LINZIM 100 MG SYRUP,1824,6,145,2018-08-08
1867,OTOCAINE EAR DROPS,1825,2,21,2018-06-06
1868,SOLCINA 5 MG TABLETS,1826,10,36.5,2018-07-07
1870,CEBOSH 100 MG SYRUP,1827,4,145,2019-04-04
1872,FIBO SACHET,1828,30,17.5,2018-08-08
1873,PULMONAT SYRUP,1829,2,175,2019-02-02
1784,CALAMOX 1000 MG TABLETS,1830,13,29.83,2018-10-10
1875,PAD WRITING LARGE POLORON,1831,209,50,2021-11-25
1877,VENTOLIN INJECTION,1832,9,19.22,2018-09-09
1878,CAROL 250 MG TABLETS,1833,13,24,2018-05-05
1879,CAROL 500 MG TABLETS,1834,17,44.5,2018-05-05
1880,MAXFYL SYRUP,1835,1,65,2019-06-06
1874,PREGNACARE CONCEPTION TABLETS,1836,11,53.33,2019-09-09
1853,COLDENE 60 ML SYRUP,1837,2,43,2018-11-11
1881,DR.FLU TABLETS,1838,0,10,2019-11-11
2053,PARLEY HAIR REMOVER CREAM 30 GR,1839,1,50,2019-02-07
410,PANADOL SYRUP,1840,6,52.46,2019-09-09
2054,PARLEY HAIR REMOVER CREAM 50 GR,1841,1,80,2019-06-12
2055,PARLEY HAIR REMOVER LOTION 125 GR,1842,3,120,2019-12-26
2056,PARLEY HAIR REMOVER LOTION 80 GR,1843,2,90,2019-12-27
2057,PARLEY HAIR REMOVER LOTION 45 GR,1844,2,60,2019-11-08
2058,ZETRO 500 MG CAPSULES,1845,4,45.66,2019-03-03
1786,CALAMOX 625 MG TABLETS,1846,71,20.35,2019-10-10
2059,ADAPCO GEL,1847,2,140,2018-09-09
2060,CLYCIN-T LOTION,1848,1,150,2019-11-11
1834,UNIFYLINE SYRUP,1849,5,66.3,2020-10-10
2061,VITACHLOR 0.5% EYE DROPS,1850,1,13,2018-06-06
503,SYNFLEX 550 MG TABLET,1851,60,13.25,2020-10-10
2062,OEM ORS LEMON FLAVOUR SACHET ,1852,31,11.25,2019-07-07
2063,ROTEC 75 MG TABLETS,1853,40,13.75,2018-11-11
1753,XOBIX 7.5 MG TABLETS,1854,20,8.05,2019-10-10
658,NORVASC 5 MG TABLET,1855,82,11.93,2020-09-09
2066,ONSET 8 MG TABLETS,1856,8,29.9,2020-03-03
2067,FERRITIN-F TABLETS,1857,62,12.5,2019-08-08
1740,CANESTEN 1 VAGINAL CREAM,1858,2,139.1,2021-01-01
2064,OFLEXER EYE DROPS,1859,2,88.7,2018-08-08
2065,NEO-KLAR 125 MG SYRUP,1860,1,230,2019-11-11
1561,EVERYDAY MINI TISSUES ,1861,19,10,2021-12-08
1814,LUNGSOL SYRUP,1862,11,75,2020-07-07
1819,NEUXAM 0.5 MG TABLETS,1863,3,6,2018-04-04
329,LINCOCIN INJECTION CH,1864,19,20,2020-06-06
194,DECADRON INJECTION,1865,24,20,2019-09-09
1560,KNIGHT RIDER CONDOM,1866,13,35,2022-01-01
2068,XEPARIL 40 MG TABLETS,1867,11,12.5,2018-12-12
2069,HEX 50 MG TABLETS,1868,20,20,2020-03-03
2070,ESPRA 20 MG TABLETS,1869,28,12.31,2019-03-03
1519,TAGIPMET 50 MG_500 MG TABLETS,1870,49,23,2019-10-10
2029,NEBIL 2.5 MG TABLETS,1871,4,6.85,2018-05-05
2028,CEFEXOL 100 MG SYRUP,1872,7,145,2020-05-05
2027,ONSET 8 MG INJECTION,1873,2,109,2018-09-09
2026,NAPROSYN 500 MG TABLETS,1874,19,11.4,2019-10-10
2025,EVOFIX 400 MG CAPSULES,1875,0,55,2018-04-04
424,PANADOL TABLET,1876,177,1.2,2022-07-07
1357,TALIDON TABLETS,1877,30,2,2020-04-04
189,CLOBEVATE CAREM,1878,0,59,2019-10-10
2024,D SURE CAPSULES,1879,3,175,2019-07-29
2022,OXOFERIN SOLUTION,1880,1,357.94,2021-02-02
2020,MEROL 50 MG TABLETS,1881,56,3.06,2019-09-09
1882,TAVANIC 250 MG TABLETS,1882,10,41.75,2018-04-04
1883,CERELAC YELLOW FRUITS,1883,3,210,2018-06-06
1884,NEUGAST 25 MG CAPSULES,1884,14,11,2018-10-10
1885,LORNEX 8 MG TABLETS,1885,19,13,2018-08-08
1886,OMC-D TABLETS,1886,20,7.5,2018-07-07
1887,PROVATE OINTMENT,1887,2,47,2018-08-08
1888,TERBISIL CREAM,1888,2,171.36,2019-08-08
1889,TERBISIL 250 MG TABLETS,1889,10,40.8,2019-08-08
1890,DAKTACORT CREAM,1890,2,85.87,2020-06-06
1891,DAKTARIN CREAM,1891,1,84.28,2018-03-03
1892,ATORVA 10 MG TABLETS,1892,12,18,2019-08-08
1893,KUFF-KOL SYRUP,1893,1,70,2019-02-02
1894,KLARICID DROPS,1894,1,159.25,2019-05-05
1895,GALZA-MET 50_850 MG TABLETS,1895,7,17,2018-06-06
1896,TERCICA 300 MG TABLETS,1896,27,8.83,2018-09-09
1897,TERCICA 400 MG TABLETS,1897,30,10.93,2019-01-01
1898,PROVATE-G OINTMENT,1898,2,65.93,2019-02-02
1899,PANADOL PACKET TABLETS,1899,1,240,2022-10-10
1900,PANADOL EXTRA PACKET TABLETS,1900,1,159,2019-10-10
1901,LAZER 500 MG TABLETS,1901,10,20,2018-06-06
1902,APPLE BABY FEEDING BOTTLE 80 ML,1902,1,80,2021-12-03
1903,MULTICAL PLUS SACHETS,1903,20,12.85,2018-09-09
1904,NESTLE WATER 330 ML ,1904,9,20,2019-04-04
1905,MEIJI MAMILAC,1905,1,690,2017-12-22
1906,GIXER SYRUP,1906,2,29.9,2019-08-08
1907,KESTINE SYRUP,1907,4,70,2019-05-05
1908,CLINA GEL,1908,1,101.43,2019-06-06
1909,LACTOFER-S CAPSULES,1909,17,14.5,2018-05-05
1910,CASTOR OIL 100 ML MARHABA,1910,3,70,2018-07-07
1911,MONTICEL 10 MG TABLETS,1911,14,18.21,2018-10-10
1912,CASTOR OIL 50 ML MARHABA,1912,2,45,2018-03-03
1913,ZENTRO 40 MG TABLETS,1913,9,10.92,2018-12-12
1914,ACABEL 8 MG TABLETS,1914,60,13,2018-08-08
1915,RAMIPACE 2.5 MG TABLETS,1915,26,11.96,2018-08-08
1916,CLOBICARE CREAM,1916,2,30,2018-07-07
1917,NOCTAMID 1 MG TABLETS,1917,30,2.21,2021-12-12
1918,MOBIL-K 75 MG TABLETS,1918,100,4.5,2020-09-09
1919,NEHAL AJMAL PHAKKI,1919,4,20,2019-03-03
1920,CEBOSH DS SYRUP,1920,6,235,2019-04-04
1921,FAIR LOVELY WINTER FAIRNESS 70 ML,1921,3,180,2018-09-27
1922,PONDS MOISTURISING LOTION 200 ML,1922,2,199,2018-11-14
1923,FOCIN 250 MG SYRUP,1923,2,97.62,2018-06-06
1924,DESCOL 20 MG SYRUP,1924,10,19,2019-10-10
1925,GYNO-DAKTARIN VAGINAL CREAM,1925,1,125.47,2018-03-03
1926,ESOMAX 40 MG CAPSULES,1926,9,18,2019-03-03
1927,MEROL 25 MG TABLETS,1927,39,1.84,2020-09-09
1928,MO TU 15 MG TABLETS,1928,5,10.66,2018-06-06
1929,FLUNIC SYRUP,1929,7,65,2018-11-08
1930,ZINACEF 250 MG INJECTION,1930,6,46.4,2019-07-07
1931,DANZEN TABLETS,1931,29,6.75,2021-11-11
1932,VIDAYLIN SYRUP,1932,3,60.54,2018-09-09
1933,VIDAYLIN T TABLETS,1933,1,95.88,2018-09-09
1934,SKIN WHITE OILY SKIN SOAP,1934,2,60,2020-07-07
1935,AXICON 150 MG CAPSULES,1935,11,138,2019-09-09
1936,FUCIDIN  CREAM,1936,1,259,2019-11-11
1937,CALCIUM P TABLETS,1937,2,65,2018-06-05
1938,MODURETIC TABLETS,1938,70,2.68,2019-04-04
1939,CANDEREL 200 TABLET,1939,3,190,2020-08-08
1940,STOMACOL 10 MG TABLETS,1940,35,4.3,2020-04-04
1941,TRUPRIL 5 MG TABLETS,1941,14,4.74,2020-01-01
1942,AD FOLIC 600 MG TABLETS,1942,25,15,2018-05-05
1943,RELISPA 40 MG TABLETS,1943,60,2.5,2021-10-10
1944,QOSMET 500_50 MG TABLETS,1944,5,19,2018-04-04
1945,GLYSET 2 MG TABLETS,1945,20,7,2019-06-06
1946,RIVOTRIL 0.5 MG TABLETS,1946,50,4,2020-11-11
1947,E CAPSUL LARGE,1947,163,20,2019-07-31
1948,FLOROPTIC EYE DROPS,1948,2,56,2019-06-06
1949,SOFTEAL DROPS,1949,1,153,2019-03-03
1950,TOBRADEX EYE DROPS,1950,1,335.83,2018-12-12
1951,LACRI-LUBE EYE OINTMENT,1951,0,122.05,2020-08-08
1952,MOTILIUM V TABLETS,1952,100,5.27,2018-10-10
1953,SALAZODINE EC 500 MG TABLETS,1953,58,5.65,2019-08-08
1954,FACE FRESH CLEANSER CREAM,1954,1,310,2019-05-21
1955,CITANEW 5 MG TABLETS,1955,11,13.92,2019-02-02
1956,COLDREX SYRUP,1956,13,67,2019-08-08
1957,RYXON 1000 MG INJECTION,1957,4,200,2018-08-08
1958,NATURAL FACE CREAM,1958,6,250,2019-12-12
1959,TOBRA EYE DROPS,1959,1,90,2018-12-12
1960,CC GLUCOMETER,1960,0,1000,2021-12-19
1961,CC GLUCOSE TEST STRIP,1961,0,25,2018-10-10
1962,URSO 250 MG CAPSULES,1962,10,31.62,2021-08-08
1963,FUNGONE 150 MG CAPSULES,1963,2,155,2019-12-12
1964,MIXEL 200 MG CAPSULES,1964,3,33,2018-10-10
1965,FYCALCI VIT D3 INJECTION,1965,1,110,2018-06-06
1966,NEW-D3 INJECTION,1966,1,110,2018-08-08
1967,MIXEL 400 MG CAPSULES,1967,8,65,2018-10-10
1968,FRENDCOGEN TABLETS,1968,116,4.5,2018-06-06
1969,ROTHIN 200 MG SYRUP,1969,5,165,2019-05-05
1970,GONADIL F CAPSULES,1970,29,15.77,2019-04-04
1971,CYTOPAN 75 MG TABLETS,1971,12,13.7,2019-01-01
1972,AIREEZ 4 MG SACHET,1972,14,12,2018-04-04
1973,EXOCIN EYE DROPS,1973,2,82.37,2019-03-03
1974,PEACH PLUS BLEACH CREAM,1974,4,20,2019-09-07
1975,CARE FEEDER 250 ML HANDLE WALA,1975,2,150,2021-12-22
1976,CARE FEEDER 250 ML ,1976,-12,140,2020-02-02
1977,BLESSO BLEACH CREAM,1977,2,30,2020-05-05
1978,ZOLID PLUS 15+850 MG TABLETS,1978,14,7.21,2019-07-07
1979,ZOLID PLUS 15+500 MG TABLETS,1979,28,6.73,2019-07-07
1980,KEMADRIN 5 MG TABLETS,1980,1,102.86,2022-01-01
1981,A2A 25 MG TABLETS,1981,10,9.95,2018-11-11
1982,AD FOLIC 300 MG TABLETS,1982,20,9.33,2019-04-04
1983,ESOTEK GEL,1983,0,264,2019-10-10
1984,OCULUVIT TABLETS,1984,40,5.96,2018-08-08
1985,GOLDEN PEARL WHITENING SERUM,1985,4,120,2019-06-14
1986,PULMONOL BAM,1986,8,40,2019-10-10
1987,ECASIL 400 MG TABLETS,1987,10,54.16,2018-07-07
1988,ECASIL 600 MG TABLETS,1988,7,80,2018-09-09
1989,BURNOL CREAM,1989,1,55.42,2019-11-11
1990,CLOMITAB 50 MG TABLETS,1990,20,33.39,2020-09-09
1991,AVECOL DS SYRUP,1991,1,170,2018-12-12
1992,STRESSTABS 600 TABLETS,1992,0,129,2018-12-12
1993,RUSUFER INJECTION,1993,6,200,2018-04-04
1994,RETRIEVE CREAM,1994,0,211,2019-10-10
1995,VISOL GEL,1995,1,124,2019-02-02
1996,COLOFAC 135 MG TABLETS,1996,15,7.89,2021-04-04
1997,GEVOLOX PLUS TABLETS,1997,19,18.4,2018-08-08
1998,NICORIL 10 MG TABLETS,1998,20,13.46,2018-05-05
1999,QUFEN 50 MG TABLETS,1999,16,4.85,2018-10-10
2000,ISOTOP GEL,2000,1,95,2018-08-08
2001,LODOPIN 5 MG TABLETS,2001,16,4.67,2018-07-07
2002,REMICOL EAR DROPS,2002,10,18,2019-10-10
2003,PENAGRA TABLETS,2003,9,40,2019-06-06
2004,FOREVA 400 MG CAPSULES MATRIX,2004,30,7.33,2018-09-09
2005,CLINDAMAX GEL,2005,2,100,2019-05-05
2006,ADOXA 100 MG TABLETS,2006,30,5.4,2020-03-03
2007,NAZE 2 MG TABLETS,2007,28,4.83,2018-08-08
2008,HILORIC 40 MG TABLETS,2008,20,10,2018-05-05
2009,CAPCIDOL LOTION,2009,1,85,2020-02-02
2010,MYLAXON TABLETS,2010,30,8.6,2019-06-06
2011,DURAGESIC FORTE TABLETS,2011,60,3.83,2018-07-07
2012,CYNFO 250 MG SYRUP,2012,1,110.25,2019-03-03
2013,NEBULIZER MASK LARGE,2013,2,150,2021-11-07
2014,BYSCARD 2.5 MG TABLETS,2014,14,7.73,2019-03-03
2015,BETADERM LOTION,2015,1,86.25,2019-02-02
2016,PONSTAN PACKET TABLETS,2016,2,177.49,2022-08-08
2017,RHINOSONE NASAL SPRAY,2017,2,82.6,2019-03-03
2018,ADENURIC 80 MG TABLETS,2018,16,29.25,2018-06-06
2019,PAEDI CARE BANANA FLAVOUR,2019,1,80,2019-07-07
2021,VASTAREL 35 MG MR TABLETS,2020,20,13.4,2018-08-08
2023,SN XIME 100 MG SYRUP,2021,4,180,2019-10-10
2071,ESPRA 40 MG TABLETS,2022,7,20,2018-07-07
2073,JOLEN BLEACH CREAM SMALL,2024,1,100,2020-02-26
2074,JOLEN BLEACH CREAM LARGE,2025,1,150,2020-02-26
2075,BRUFEN PLUS TABLETS,2026,5,4.5,2018-08-08
2076,PANSOL 100 MG TABLETS,2027,24,7,2019-09-09
2077,PROXEN 250 MG TABLETS,2028,50,7.2,2019-04-04
2078,FIXITIL 400 MG CAPSULES,2029,5,63,2019-02-02
2079,SINAXAMOL TABLETS,2030,88,3.56,2019-10-10
2080,KUF-GO SYRUP,2031,3,30,2018-12-12
2081,FUDGE CREAMY BOOSTER,2032,34,5,2018-10-10
2082,A2A 50 MG TABLETS,2033,20,17.5,2018-11-11
2083,DR.KOFF TULSI FLAVORS TABLETS JAR,2034,54,5,2020-10-10
2084,DR.KOFF LEMON&HONEY FLAVORS TABLETS,2035,52,8.33,2020-01-01
2085,DR.KOFF TULSI FLAVORS TABLETS,2036,60,8.33,2020-10-10
2086,TOOT SIAH 100 ML SYRUP HIMONT,2037,12,90,2019-11-11
2087,LIPIREX 20 MG TABLETS,2038,30,29,2018-12-12
2088,OTID 125 MG SYRUP,2039,1,101.2,2018-10-10
2089,OTID 250 MG SYRUP,2040,2,172.6,2018-11-11
2090,POLYFER TABLETS,2041,10,7.14,2020-03-03
2091,TASMI 40 MG TABLETS,2042,9,21.85,2019-05-05
2092,FAAST+20 MG CAPSULES,2043,28,10.57,2018-10-10
2093,FAAST+40 MG CAPSULES,2044,28,18.25,2018-10-10
2094,DUVEL PLUS 50+1000 MG TABLETS,2045,26,20,2019-01-01
2095,KINZ 20 MG INJECTION ,2046,5,85.66,2020-01-01
2096,COMBIVAIR 200 MCG CAPSULES,2047,60,9.38,2018-04-04
2097,DULAN 20 MG CAPSULES,2048,14,21.42,2019-04-04
2098,SPASRID TABLETS,2049,30,5.75,2020-12-12
2099,GABICA 50 MG CAPSULES,2050,19,16.5,2018-11-11
2100,VEET HAIR REMOVAL LOTION NORMAL SKIN 40 GR,2051,3,99,2019-01-01
2101,VEET HAIR REMOVAL LOTION NORMAL SKIN 80 GR,2052,2,195,2019-01-01
2102,VEET HAIR REMOVAL LOTION DRY SKIN 40 GR,2053,3,99,2019-01-01
2103,VEET HAIR REMOVAL LOTION DRY SKIN 80 GR,2054,1,195,2019-01-01
2104,DERMOVATE NN OINTMENT 20 GR,2055,6,70,2019-06-06
2105,FAIR & LOVELY BB CREAM,2056,3,170,2019-05-05
2106,TAMSOLIN 0.4 MG CAPSULES,2057,12,36.02,2018-12-12
2107,EVION 200 MG CAPSULES,2058,32,2.67,2018-09-09
2108,SURFICOL TABLETS PACKET,2059,1,180,2020-08-08
2109,MEDICAM BLEACH CREAM SMALL,2060,1,125,2021-12-12
2110,VALIUM 10 MG INJECTION,2061,5,39,2018-11-11
2111,PRED FORTE EYE DROPS,2062,1,76.07,2019-11-11
2112,BETACIN-N CREAM,2063,1,38.9,2018-12-12
2113,OPTILETS M TABLETS,2064,1,55.54,2018-12-12
2114,CLAFORAN 0.25 MG INJECTION,2065,1,110.39,2018-09-09
2115,JOHNSONS BABY LOTION 100 ML ,2066,2,130,2020-03-09
2116,JOHNSONS BABY OIL 125 ML ,2067,4,225,2018-08-04
2117,ACEBEX CAPSULES,2068,30,6.05,2018-11-11
2118,MACMOL INFUSION,2069,2,88,2018-11-11
2119,ADOSETRON 8 MG INJECTION,2070,3,149,2018-10-10
2120,PARAZYL-L INJECTION,2071,5,55,2018-09-09
2121,FLAMCAST INJECTION,2072,2,86,2018-04-04
2122,DICLOLIG INJECTION,2073,10,25,2019-08-08
2123,POLYFER FA TABLETS,2074,40,7.1,2020-06-06
2124,MAXPAN 200 MG CAPSULES,2075,10,30,2019-08-08
2125,CLEAN CLEAR FACIAL WASH 50 ML,2076,0,130,2020-01-01
2126,CLEAN CLEAR FACIAL WASH 100 ML,2077,2,240,2020-03-12
2127,FUDIC CREAM,2078,4,140,2020-09-09
2128,TIOVAIR 18 MCG CAPSULES,2079,25,16.8,2018-08-08
2129,ROLAC 100 MG CAPSULES,2080,4,57.5,2018-10-10
2130,QUSEL 25 MG TABLETS,2081,25,12.5,2018-12-12
2131,WILGESIC FORTE TABLETS,2082,42,3.22,2018-10-10
2132,JOSH MAX CONDOMS,2083,10,50,2020-07-07
2133,PROASMA TABLETS,2084,30,2.66,2018-02-02
2134,HAB-E-MUQIL KHAS TABLETS QARSHI,2085,3,50,2019-12-12
2135,CASTOR OIL 60 ML QARSHI,2086,2,90,2020-01-01
2136,GHUTTI 60 ML QARSHI,2087,5,50,2020-05-05
2137,BRONKAL SYRUP,2088,3,27.6,2018-11-11
2138,XYLOR SYRUP,2089,5,51.75,2019-01-01
2139,FIFEX 120 MG DS TABLETS,2090,18,8.9,2019-11-11
2140,FIFEX 60 MG TABLETS,2091,58,5.5,2019-12-12
2141,ISOTIN GEL,2092,2,95,2019-10-10
2142,PROSPAN SYRUP,2093,1,175,2019-10-10
2143,MAGNETT 100 MG SYRUP,2094,3,145,2019-07-01
2144,MAGNETT DS 200 MG SYRUP,2095,7,215,2019-09-09
2145,MAGNETT 400 MG CAPSULES,2096,4,65,2018-09-09
2146,AQUAFINA 1500 ML WATER ,2097,0,60,2018-02-02
2147,BM 3 LIVER & GALLBLADDER,2098,6,85,2022-01-01
2148,BM 4 DIARRHOEA & DYSENTERY,2099,3,75,2021-06-06
2149,BM 6 LEUCORRHOEA & ASSOCI,2100,3,85,2022-02-02
2150,BM 7 SKIN AILMENTS PSORIASIS,2101,3,85,2022-02-02
2151,BM 8 RHINITIS & SINUSITIS,2102,10,85,2022-01-01
2152,BM 12 GASTRITIS & HYPERACIDITY,2103,3,85,2022-02-16
2153,BM 13 COUGH,2104,3,85,2021-12-12
2154,BM 18 VISION WEAKNESS,2105,3,85,2022-01-01
2155,BM 19 OVER WEIGHIT,2106,3,85,2022-01-01
2156,BM 21 CONSTIPATION,2107,3,85,2022-01-01
2157,BM 24 MENTAL WEAK MEMORY,2108,3,75,2020-04-04
2158,BM 26 RESPIRATORY DISORDER,2109,10,85,2021-12-12
2159,BM 27 CROCUS SAT,2110,3,75,2020-08-08
2160,BM 29 URINARY TRACT INFECTUON,2111,2,85,2022-01-01
2161,BM 33 ANEMIA,2112,3,85,2022-01-01
2162,BM 36 OVARIAN CYSTS &UTERINE FIBROIDS,2113,2,85,2021-10-10
2163,BM 38 ACNE & SCARS,2114,10,85,2021-09-09
2164,BM 42 FEBRICITY & FEBRILITY,2115,3,85,2021-11-11
2165,BM 43 HUMAN WORMS & PARASITES,2116,3,85,2021-11-11
2166,BM 50 SHORT STATURE,2117,3,85,2021-11-11
2167,CORNETTO HAZELNUT,2118,16,55,2018-03-16
2168,XAAR 75 MG CAPSULES,2119,14,17,2018-12-12
2169,ROSE PETAL MULTI COLOR LARGE,2120,2,175,2019-12-12
2170,FATTA CHATT CANDY,2121,93,5,2020-05-05
2171,ISPAGHOL HANGER HIMONT 4 GR,2122,0,10,2020-05-05
2172,ISPAGHOL HIMONT 150 GR,2123,2,290,2020-07-07
2173,ISPAGHOL HIMONT 95 GR,2124,1,190,2021-02-02
2174,ISPAGHOL SUGAR FREE HIMONT 150 GR,2125,2,295,2020-02-02
2175,SYNALGO 100 MG TABLETS,2126,16,6.28,2019-12-12
2176,CELBEX 200 MG CAPSULES,2127,12,17.5,2018-07-07
2177,QUENCH 50 GR CREAM,2128,3,132,2020-10-10
2178,ZOPENT 40 MG TABLETS,2129,10,23.5,2019-08-08
2179,GYNO-TRAVOGEN VAGINAL CREAM,2130,1,275.31,2022-03-03
2180,ITREEFAL USTUKHUDUS QARSHI,2131,2,100,2020-02-02
2181,TARYAQ-E-NAZLA QARSHI,2132,2,70,2020-01-01
2182,DERMOQUIN CREAM,2133,1,81.04,2018-11-11
2183,A-FANTRINE BD 80_480 TABLETS,2134,29,55,2018-08-08
2184,A-FANTRINE DS 40_240 TABLETS,2135,36,33,2018-04-04
2185,A-FANTRINE 15_90 60 ML SYRUP,2136,5,180,2018-11-11
2186,A-FANTRINE 15_90 30 ML SYRUP,2137,6,90,2018-03-03
